Event Date	Posting Date	Event Type	Amount	Program Id	Program Name	Campaign Id	Campaign Name	Tool Id	Tool Name	Custom Id	Click Timestamp	eBay Item ID	eBay Leaf Category ID	eBay Quantity Sold	eBay Total Sale Amount	Item Site ID	Meta Category ID	Unique Transaction ID	User Frequency ID	Earnings	Traffic Type	Item Name
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-05 05:04:44	272153824527	7896	1	.99	0	260				Classic	Guinea - MNH - Stamps - Art - Painting - Religion - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:390354:1455486443_37.212.42.46_895	2016-03-07 15:06:17	191729635132	175669	1	18.74	3	58058				Classic	Sandisk 32GB SSD SD5SF2-032G Mini PCI-E mSATA Solid Hard Drive For laptops
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:352779:1454862509_77.108.202.164_684	2016-03-06 15:59:56	371143604074	146290	1	1.35	2	14339				Classic	30PCS 12x8mm Teardrop Shape Tear Drop Glass Faceted Loose Crystal Beads RO01 
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:458353:1456760141_212.220.115.81_369	2016-03-07 11:08:55	111706654344	26206	3	3.99	0	12576				Classic	LCD Display Character Module LCM 16x2 HD4478Controller Blue Blacklight 1602 H5
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:333251:1456949908_212.232.12.240_447	2016-03-07 10:44:36	161987677449	3323	1	94.00	0	625				Classic	Canon EF 40mm F2.8 STM Pancake White Camera Lens EOS 600D 650D 100D Bulk package
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-01 06:56:56	172118551646	123804	1	2.00	0	260				Classic	South Arabia miniature sheet KENNEDY SPACE PIONEERS Mint unhinged variety
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:19485:1450027583_89.109.193.188_583	2016-03-07 05:07:14	141919086888	122939	1	.99	0	11700				Classic	1x Garlic Press Stir Garlic Peeler Crusher Twist Novelty Cooking Households HQ
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:281907:1455531330_176.51.46.1_274	2016-03-07 22:46:40	271928578743	73839	1	1.59	0	293				Classic	Mini Clip USB MP3 Music Media Player LCD Screen Support 16GB Micro SD TF Card
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:369896:1456578925_109.197.224.219_853	2016-03-07 04:24:46	151956497508	107876	1	.99	0	26395				Classic	New Pro Water Transfer Purple Flower Stickers Nail Art Manicure Tips DIY
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:423904:1456939589_128.68.42.42_690	2016-03-05 09:15:46	191818053224	123422	1	1.25	0	15032				Classic	Magnetic Charging Cable W/LED For Sony Xperia Z3 L55t Z2 Z1 Compact Black F5 T-7
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:477002:1457053503_85.253.189.225_648	2016-03-07 01:10:49	121391418410	43304	1	7.05	3	15032				Classic	Black Glass Lens Screen Replacement for Nokia Lumia 1020
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:291536:1456844682_80.77.33.29_561	2016-03-07 03:13:22	272160101337	9355	1	375.00	0	15032				Classic	Apple iPhone 6 - 16GB - Space Gray (AT&T) Smartphone
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:19485:1450027583_89.109.193.188_583	2016-03-07 05:07:14	371565869393	19264	1	.68	0	26395				Classic	Black Adjustable Tennis Golf Elbow Brace Support Strap Pad Sports Protector
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-05 02:39:24	281951943276	65211	1	2.25	0	260				Classic	2x Guinea - MNH - Stamps - Transport - Ships - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-03 06:54:24	272153819381	7896	1	4.01	0	260				Classic	2x Guinea - MNH - Stamps - Art - Painting - Transport - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:124466:1446973586_79.104.198.57_320	2016-03-07 00:09:23	371509190977	50971	1	3.25	0	12576				Classic	2PCS 15A Banana Plug to 80mm Car Battery Clip Clamp Power Alligator Clips Cable
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 13:24:09	131746093908	177765	1	13.50	0	26395				Classic	New Full Size Kiehl Ultra Facial Cleanser 75ML Cream Creamy Eye night serum etc
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-05 05:04:44	281951944232	7896	1	.99	0	260				Classic	Guinea - MNH - Stamps - Art - Costumes - Culture - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	311469777913	43205	1	.99	0	281				Classic	Sexy Women Gold Chain Ankle Anklet Bracelet Barefoot Sandal Beach Foot Jewelry
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-05 02:39:24	281951947298	65206	1	2.02	0	260				Classic	Guinea - MNH - Stamps - Nature - Wild Animals - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-03 06:54:24	281951941956	7896	1	2.25	0	260				Classic	2x Guinea - MNH - Stamps - Military - Costumes - Art - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:456357:1457343736_93.100.68.209_176	2016-03-07 07:42:55	141888803787	63861	1	12.07	3	11450				Classic	Designer dress, Ball, Bridesmaid, Prom, Wedding, Cruise, Cocktail etc
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:374776:1456240520_82.208.101.40_269	2016-03-07 01:17:42	151753452229	176974	1	.99	0	58058				Classic	Lightning 8 Pin to USB Camera Adapter Connector OTG Cable for iPad 4/Mini/Air
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:369896:1456578925_109.197.224.219_853	2016-03-07 04:24:46	291693319913	169001	1	3.19	0	11450				Classic	New Cool Ladies Camouflage Stretch Slim Fit Leggings
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:185049:1457189568_188.232.156.95_579	2016-03-05 07:52:49	361503709973	73223	1	1.41	3	260				Classic	STKITTS-NEVIS 1968 SG 191/194 CHRISTMAS UM BLOCKS OF 10
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-03 06:54:24	281951948020	139790	1	1.75	0	260				Classic	Guinea - MNH - Stamps - Sport - Soccer - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:421217:1457375253_151.249.249.7_202	2016-03-07 11:30:38	141917141338	51580	1	18.00	0	11450				Classic	Osh Kosh jacket, NWT, sz. 4, warm/reversible
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:343415:1454702816_5.228.64.52_643	2016-03-07 00:35:18	291701745776	53557	1	150.00	0	11450				Classic	LKNU black rubber with knit top Salvatore Ferragamo boots 8M
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:481248:1457280675_79.164.219.137_789	2016-03-06 20:56:10	361505442784	4663	1	1.50	0	12576				Classic	10CC RMA-559-UV BGA PCB Board SMT IC Reballing Soldering Paste Flux 
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	371448813353	175635	1	6.99	0	11450				Classic	Gray Mix Long Anime Wavy Hair Curly Cosplay Party Lolita Womens Bangs Wig Silky 
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:288426:1453558722_2.93.140.232_190	2016-03-06 23:26:47	201369331657	35190	1	3.56	0	15032				Classic	Octopus Stand Tripod Mount + Phone Holder for iPhone Cell Phone Digital Camera
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	141847785345	9355	1	64.99	0	15032				Classic	Original HOMTOM HT7A 5.5" WCDMA 3G Smartphone Android 5.1 Quad Core MTK6580 W4CJ
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:43:56	272018868461	155101	10	7.41	15	281				Classic	Film Harry Potter Hogwarts Train Station Platform 9 3/4 Necklace Unisex Jewerly
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:43:56	272018868461	155101	7	5.19	15	281				Classic	Film Harry Potter Hogwarts Train Station Platform 9 3/4 Necklace Unisex Jewerly
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1457189607_188.232.156.95_249	2016-03-05 19:22:04	391397492007	34648	1	1.10	77	1				Classic	Militär 1.WK Kronprinz Wilhelm von Preußen in Uniform 1917 feldp.
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	371528469294	45258	1	8.99	0	11450				Classic	Fashion Women PU Leather Wallet Clutch Purse Lady Card Holder Handbag Money Bag
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-04 21:55:23	272153829226	65211	1	2.10	0	260				Classic	Guinea - MNH - Stamps - Transport - Ships - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:343415:1454702816_5.228.64.52_643	2016-03-07 00:35:18	361327599042	106256	1	8.29	0	26395				Classic	5" Chromed Steel 2 Sided Round Adjustable Shaving Mirror - 5" Chrome Beauty
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 01:00:54	131745343080	177765	1	13.50	0	26395				Classic	New Full Size Kiehl Ultra Facial Cleanser 75ML Cream Creamy Eye night serum etc
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:376314:1456594629_178.208.231.184_184	2016-03-07 09:40:21	381425095655	15709	1	27.22	0	11450				Classic	Lacoste Imatra EU Men US 11 Ivory Sneakers
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 23:36:49	201466683122	131486	1	2.53	0	58058				Classic	CPU Cooling Fan Ty For HP Pavilion G6-2000 G6-2100 G6-2200 Series Laptop HA L5GR
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:369896:1456578925_109.197.224.219_853	2016-03-07 04:24:46	151941677594	107876	1	.99	0	26395				Classic	New Fashion Water Transfer Flower Stickers Nail Art Tips DIY Decoration
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:252254:1452355444_178.162.203.210_437	2016-03-07 03:45:55	401081242104	31387	1	1.29	0	281				Classic	Children Boy Digital LED Quartz Alarm Date Sports Wrist Watch Blue 1p Valentine
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:321107:1454770475_91.195.90.233_195	2016-03-07 01:00:54	141918865196	72772	1	35.99	0	26395				Classic	Sephora HIGH END makeup Skincare Sample Lot 26 Pieces Total
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:393077:1456689284_62.205.195.238_671	2016-03-07 11:59:27	310661204555	16191	1	43.81	77	58058				Classic	4x TONER für HP COLOR LASERJET CM1312MFP CM1312NFI CP1210 CP1215N CP1217  125A
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:43:56	121661555199	83891	1	3.39	0	14339				Classic	100pcs Movie Fashion Deathly Hallows Metal Triangle Pendant 12*13mm Hot P138
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	361406773226	43205	1	1.00	0	281				Classic	Silver Plated Chain Anklet Ankle Bracelet Barefoot Sandal Beach Foot Jewelry
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:404852:1455813379_109.111.19.190_270	2016-03-06 19:43:34	251611869164	4663	2	26.00	0	12576				Classic	10pcs AM27C040-120DC 27C040 UV EPROM 4M DIP-32
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:352779:1454862509_77.108.202.164_684	2016-03-06 15:59:56	331792888935	31732	1	.55	0	14339				Classic	DIY 10pcs Pink Love Cat Resin Flatback Scrapbooking Phone Case Hair Bow NEW  |12
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:19485:1450027583_89.109.193.188_583	2016-03-07 05:07:14	331793217685	122939	1	.99	0	11700				Classic	1x Garlic Press Stir Garlic Peeler Crusher Twist Novelty Cooking Households New
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:466164:1456856727_176.115.120.203_766	2016-03-07 04:36:39	381520410145	58540	2	2.08	0	15032				Classic	For Apple iPhone 6/6s 4.7" Screen Cover Protector Genuine Tempered Glass Film HS
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	201213852566	45220	1	1.03	0	11450				Classic	Women Crystal Rhinestone Pearl Hair Band Rope Elastic Ponytail Holder Bowknot
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:56:08	151894054632	155101	10	7.41	15	281				Classic	Film Harry Potter Hogwarts Train Station Platform 9 3/4 Necklace Vintage Jewerly
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:56:08	151894054632	155101	10	7.41	15	281				Classic	Film Harry Potter Hogwarts Train Station Platform 9 3/4 Necklace Vintage Jewerly
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:424149:1456142980_91.122.49.220_221	2016-03-07 01:49:33	121715248891	45112	1	9.89	0	267				Classic	"Mystery Deer" 1pc Cute Blank Papers Sketchbook Notebook Diary Journal Planner
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:381308:1456916197_62.205.225.4_234	2016-03-07 09:50:36	381561316556	180926	1	1.05	3	14339				Classic	10 pcs beautiful beige peacock feather eye length of about 10-12 inches 25-30 cm
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-05 05:04:44	272153823324	7896	1	.99	0	260				Classic	Guinea - MNH - Stamps - Art - Painting - Christmas - Color Proof - Imperf
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:372351:1455189156_178.64.231.34_374	2016-03-07 16:04:23	121915063887	31770	1	11.00	71	26395				Classic	NEW Oral-B Pro 5000 Cross Action Electric Rechargeable Toothbrush With Bluetooth
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:124466:1446973586_79.104.198.57_320	2016-03-07 00:04:57	262203925747	48618	1	15.20	3	293				Classic	iMAX B6 Lipo NiMh Li-ion Ni-Cd RC Battery Balance Digital Charger Discharger WS
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:352505:1454860223_46.200.200.21_620	2016-03-07 14:17:48	262194622842	58540	1	1.10	0	15032				Classic	100% Genuine Tempered Glass Film for Apple iPhone 5S 5 5C Screen Cover Protector
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:157669:1453902481_5.18.85.34_497	2016-03-07 02:56:08	221956054766	155101	2	5.17	15	281				Classic	Harry Potter Snitch Watch Pendant Necklace Steampunk Quidditch Wings Clock
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:466164:1456856727_176.115.120.203_766	2016-03-07 04:36:39	262255449745	20349	1	2.83	3	15032				Classic	Nice  Aluminum Ultra-thin Metal Mirror Case For iPhone 5 5s/6 4.7"/6 Plus 5.5
2016-03-07	2016-03-08	Winning Bid (Count)	1	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:222111:1454990372_188.232.236.6_790	2016-03-01 06:56:56	172118534858	123804	1	2.00	0	260				Classic	South Arabia miniature sheet KENNEDY SPACE PIONEERS Mint unhinged imperforate
2016-03-07	2016-03-08	Winning Bid (Revenue)	.14	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:369896:1456578925_109.197.224.219_853	2016-03-07 04:24:46	121655542973	107876	1	.99	0	26395	201616360000202258	3	.02	Classic	Hot Fashion Elegant Lovely Women Butterfly Star Nail Water Decals Stickers DIY
2016-03-07	2016-03-08	Winning Bid (Revenue)	.12	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	201213852566	45220	1	1.03	0	11450	201616500000081662	1	.05	Classic	Women Crystal Rhinestone Pearl Hair Band Rope Elastic Ponytail Holder Bowknot
2016-03-07	2016-03-08	Winning Bid (Revenue)	.12	1	eBay US	5337776397	Default campaign	10001	Link Generator	14459738:490460:1457293264_93.81.61.100_254	2016-03-07 14:06:08	201213852566	45220	1	.99	0	11450	201616500000082917	1	.05	Classic	Women Crystal Rhinestone Pearl Hair Band Rope Elastic Ponytail Holder Bowknot
